label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,48.2077519379845,422.4093023255814,18,410,79,436
2,43.320337197049525,1303.3898840885142,27,1283,59,1326
3,66.0575,695.5075,53,676,79,716
4,97.70595690747783,228.02471482889734,79,203,118,258
5,101.53931623931624,331.1709401709402,83,312,123,354
6,254.49055666003977,743.0695825049702,235,703,279,779
7,253.66860465116278,820.4956395348837,239,805,269,837
8,275.20049099836336,1105.4779050736497,258,1084,297,1132
9,299.95746031746035,1253.783492063492,275,1235,329,1278
10,301.8324324324324,661.5189189189189,286,637,319,687
11,331.13341346153845,820.1875,319,800,345,842
12,377.7864506627393,1272.0294550810015,365,1256,392,1290
13,407.124358974359,77.73846153846154,392,62,425,96
14,432.83691328560064,1102.3229912490056,412,1082,456,1126
15,465.5379746835443,918.3512658227849,451,904,481,933
16,487.36301369863014,1315.9969558599696,468,1296,511,1340
17,536.3742454728371,874.7686116700202,517,855,557,896
18,550.6024981631153,914.3600293901543,524,893,577,937
19,578.8935323383084,107.31144278606965,559,92,602,126
20,576.9485396383866,1373.242002781641,560,1360,595,1388
21,624.2246489859594,1155.1123244929797,609,1141,640,1170
22,644.5903207653348,1102.1221159257175,620,1078,668,1130
23,645.8031383737518,972.2660485021398,626,950,669,997
24,673.4285714285714,1028.5318246110326,659,1013,690,1044
25,708.260086902545,53.8423339540658,683,33,737,77
26,745.0255722460658,1193.6047925608011,684,1140,792,1248
27,716.4616695059625,210.31942078364565,698,191,737,232
28,754.6917098445596,992.0051813471503,739,974,771,1011
29,780.2537612838515,957.7813440320963,757,943,805,973
30,822.5827423167849,1003.5591016548464,802,990,844,1018
31,827.315817984832,1238.5964247020586,803,1210,850,1265
32,880.9902475618904,1247.9257314328581,859,1229,906,1269
33,888.0057142857142,1372.4444444444443,865,1350,912,1392
34,902.3636363636364,1098.2051597051598,887,1079,919,1118
35,910.1183496199783,1285.9413680781759,893,1266,927,1306
36,927.3643724696357,1147.9865047233468,909,1135,946,1161
37,932.5911764705883,1177.9558823529412,916,1166,950,1191
38,941.5432639649507,1257.2398685651697,919,1243,965,1273
39,956.5405727923628,1046.7040572792362,939,1030,975,1065
40,959.4632653061225,860.8857142857142,943,841,980,880
41,969.4967105263158,744.5797697368421,944,727,997,765
42,978.7595238095238,815.0015873015873,959,792,1001,837
43,984.5880782918149,193.76334519572953,966,176,1006,214
44,986.2934472934473,1346.451092117759,971,1323,1001,1372
45,1013.6786632390746,1160.0972579263068,990,1125,1040,1196
46,1024.3143743536712,1372.986556359876,1006,1350,1040,1392
47,1026.537555228277,1214.3078055964654,1013,1198,1040,1231
