label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,213.38530066815144,259.228285077951,193,246,236,273
2,260.8,763.7857777777778,244,744,280,787
3,509.4072022160665,886.2562326869806,488,864,533,911
4,575.2149238045192,986.4109301103521,534,971,617,1003
5,567.5205298013245,1095.441059602649,549,1083,587,1109
6,627.884962406015,1187.0248120300753,604,1168,652,1207
7,673.9056074766355,1037.3144859813085,647,1009,700,1070
8,717.8835904628331,1144.617110799439,701,1131,736,1160
9,732.3159203980099,994.6977611940298,716,978,751,1011
10,794.874062165059,486.2775991425509,773,458,821,514
11,823.7555282555282,569.3378378378378,804,556,844,585
12,904.0828220858896,1302.7791411042945,884,1280,928,1326
13,905.0031520882585,376.45626477541373,885,356,926,399
14,912.3052936910805,1058.6142131979695,891,1039,936,1081
15,937.2029484029484,769.2211302211302,915,737,959,801
16,942.9554455445544,1381.7788778877887,926,1370,960,1392
17,1003.3170995670996,1280.9274891774892,983,1263,1023,1296
18,1021.5294117647059,671.4024767801858,1000,650,1040,695
