label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,11.46524064171123,225.45276292335114,0,213,27,240
2,23.26647834274953,506.15819209039546,0,493,50,520
3,15.449261992619926,577.2869003690037,0,559,37,600
4,43.40492686682063,422.6774441878368,14,410,74,437
5,38.55041628122109,1035.5217391304348,21,1017,59,1057
6,152.65994623655914,307.97715053763443,138,293,170,325
7,256.6,755.9679012345679,239,736,278,778
8,303.1263736263736,657.5296703296704,290,636,317,680
9,313.60641579272055,345.93460826650215,294,318,334,373
10,384.3765586034913,207.04613466334163,368,191,403,225
11,401.7236593059937,953.9488958990536,381,930,425,978
12,487.2237762237762,1229.3251748251748,469,1215,507,1246
13,493.8046683046683,915.8452088452088,474,904,515,930
14,492.5214408233276,559.2555746140652,476,538,512,584
15,562.6810112963959,1027.505648197956,519,1011,605,1049
16,550.8012578616352,951.4503144654088,526,926,578,978
17,581.5774240231549,997.9421128798842,565,984,599,1013
18,624.8923766816143,1046.0560538116592,612,1025,638,1069
19,631.9650711513583,1104.554980595084,617,1089,649,1123
20,650.8004851425106,849.2274105518496,626,829,681,873
21,698.560561732007,1160.03920421299,670,1140,727,1190
22,772.0664983164983,1222.0042087542088,750,1200,794,1246
23,778.072463768116,1281.8902691511387,755,1263,804,1304
24,798.9352750809062,1372.0355987055016,783,1350,816,1392
25,839.8969849246231,656.25,821,641,859,673
26,937.7577720207254,767.2331606217616,919,756,958,780
27,949.8316100443132,633.3220088626292,935,618,965,649
28,983.7852028639618,572.4558472553699,972,551,996,595
29,989.9299492385787,929.9228426395939,972,909,1008,951
30,1004.7224430791471,1218.1113118901337,974,1188,1040,1246
31,1028.2912234042553,733.2978723404256,1014,716,1040,751
