label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,203.04005826656956,238.37363437727603,178,222,229,257
2,222.09824902723736,344.87451361867704,200,329,246,363
3,261.1898839137645,769.165008291874,245,749,281,794
4,286.94545454545454,292.59909090909093,266,277,310,310
5,299.67908082408877,1084.1957210776545,278,1066,323,1105
6,463.71096774193546,944.2632258064516,448,928,481,962
7,542.920889987639,998.8998763906056,518,977,570,1021
8,579.8687116564417,957.678527607362,568,938,594,979
9,649.3375503162737,1142.5284646348475,627,1119,673,1169
10,741.0929944203348,1275.892746435214,716,1255,767,1299
11,837.5068259385665,1272.5418088737201,818,1254,859,1293
12,948.3784194528876,728.16210739615,927,698,971,759
13,967.731623931624,188.70427350427352,951,168,989,213
