label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,23.623817034700316,299.49842271293375,4,278,44,325
2,50.362278244631185,422.3734827264239,26,409,76,437
3,223.05915492957746,304.1107981220657,202,289,247,321
4,257.9103678929766,766.0401337792642,240,743,280,794
5,301.55399061032864,660.0594679186229,283,632,321,689
6,410.2258953168044,1083.4499540863178,389,1066,431,1104
7,514.7294344473007,909.8052699228792,494,886,536,935
8,624.631343283582,1202.9797014925373,593,1164,661,1238
9,637.8141962421712,240.30584551148226,619,222,654,260
10,667.7698744769874,1086.6039051603905,651,1072,686,1102
11,681.9372862029646,1150.2611174458382,666,1130,699,1171
12,738.840206185567,1091.5061855670103,717,1076,762,1106
13,761.5095576187875,981.7728017476788,737,958,789,1009
14,765.4616977225672,9.153209109730849,752,0,779,22
15,782.1552795031056,674.6111801242236,762,662,803,688
16,837.8810603418207,970.1799790722009,801,940,879,1005
17,895.9545772187282,887.0566037735849,874,863,917,910
18,901.8665018541409,598.1983930778739,883,566,927,623
19,926.8164188752424,754.1531997414351,904,731,953,778
20,955.9455621301776,560.8130177514793,933,538,983,588
21,1018.2596259625963,753.1523652365237,994,731,1040,780
