label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,48.366609294320135,420.83734939759034,22,408,76,435
2,91.76338851022395,22.89483933787731,75,5,112,45
3,214.51591760299627,287.33801498127343,195,271,237,306
4,258.5042016806723,761.1310924369748,241,741,279,785
5,284.6687004270897,313.18120805369125,256,297,318,334
6,284.38903394255874,269.9164490861619,272,251,298,290
7,296.27767695099817,675.7549909255898,277,653,316,699
8,379.51450892857144,1079.1205357142858,367,1058,394,1101
9,409.9,1025.8220588235295,398,1009,424,1044
10,529.0870917573873,1242.1026438569206,516,1227,543,1259
11,621.921634293369,1088.4480910917616,601,1068,644,1111
12,620.8921651221567,1295.2931760741365,601,1277,644,1317
13,688.4375,1016.0133196721312,666,999,711,1033
14,745.8273260687342,411.8080469404862,729,389,762,438
15,773.0506950122649,1184.8462796402289,753,1167,795,1204
16,843.971098265896,446.3872832369942,828,432,861,462
17,869.4831029185868,850.6920122887865,841,834,896,869
18,965.3076923076923,1336.5168690958164,952,1321,981,1355
19,980.3225552050474,471.63958990536275,959,454,1004,491
20,994.6139240506329,924.134317862166,976,902,1017,950
21,1000.0672436750999,1165.9926764314248,978,1143,1021,1188
22,1018.0270984798414,332.3370786516854,995,311,1040,357
23,1031.1575456053067,758.7744610281924,1020,739,1040,779
