label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,32.37909090909091,130.93727272727273,14,113,55,154
2,47.46345657781599,421.2665520206363,21,409,75,436
3,72.95431472081218,610.3489847715736,59,593,89,630
4,88.34751773049645,19.31028368794326,70,1,111,41
5,157.2565249813572,1150.145413870246,138,1129,179,1175
6,188.58948137326516,939.8298027757487,167,919,211,963
7,258.55464926590537,763.8800978792822,241,743,279,788
8,286.9802575107296,274.4695278969957,270,254,307,297
9,291.83580387685294,683.7651083238312,274,665,310,703
10,516.8389830508474,934.3305084745763,501,909,534,959
11,630.1947809878844,1085.2702702702702,615,1060,644,1110
12,689.4464902186421,1015.1898734177215,669,1000,711,1031
13,717.8755741127349,1110.5390396659707,685,1088,756,1138
14,760.3359288097887,401.50611790878753,734,380,789,424
15,767.4697986577181,1136.9720357941835,740,1115,793,1161
16,778.9521943573668,207.98902821316614,758,188,803,231
17,777.9001814882033,1202.8085299455536,764,1180,797,1229
18,844.8070318887981,579.8789860997547,826,561,867,601
19,844.3333333333334,1155.4616519174042,829,1141,861,1171
20,849.3771580345285,449.2589641434263,830,437,869,463
21,877.4287769784173,832.0676258992805,854,813,902,854
22,888.9149198520345,946.6485819975339,873,928,904,964
23,906.4721189591078,1162.7868649318464,890,1146,925,1180
24,985.8640915593705,1331.6638054363377,970,1316,1000,1349
25,1002.0156081808396,920.9860064585575,979,894,1026,949
26,1033.1478260869565,761.0760869565217,1025,742,1040,782
