label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,81.79791499599038,430.01924619085804,53,414,111,448
2,261.08732876712327,763.1566780821918,244,743,280,786
3,274.2255790533736,345.57703927492446,257,329,295,365
4,314.75508021390374,259.6524064171123,294,246,337,275
5,349.2865064695009,280.07948243992604,332,260,370,303
6,511.18741976893455,896.6110397946085,496,882,529,914
7,573.8271898533492,995.432025366627,531,972,611,1023
8,570.8130511463845,426.83597883597884,555,407,591,451
9,622.7873754152824,866.421452301851,599,839,649,896
10,625.4552276138069,1181.0215107553777,601,1155,651,1208
11,674.4282271944923,1054.302925989673,652,1009,701,1092
12,731.2215743440233,994.0204081632653,717,978,746,1011
13,815.5774907749078,1112.5341328413283,793,1093,839,1133
14,855.0669056152927,637.4958183990442,835,623,876,653
15,942.7236315086782,491.45527369826436,924,479,962,505
16,952.6796002351558,758.9412110523222,928,738,980,781
