label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,51.85083415112856,421.2443572129539,28,409,77,435
2,93.69224745497259,1019.2592012529366,69,999,117,1041
3,118.13306772908366,977.813545816733,98,959,142,1000
4,257.38615847542627,764.6599799398194,241,747,276,785
5,301.8857479387515,657.6383981154299,286,638,319,678
6,333.3220486111111,308.3767361111111,315,287,356,333
7,343.3764705882353,1261.8692810457517,330,1243,357,1280
8,435.92980437284234,867.325661680092,418,851,456,882
9,514.7034120734908,908.6069553805775,495,885,536,934
10,602.203182374541,1007.5850673194615,589,987,616,1029
11,625.1668422901299,1196.6329469617142,601,1156,647,1245
12,702.6881206325855,1136.7539536594336,665,1110,750,1171
13,781.7178106774338,667.2238672050247,731,634,824,709
14,760.1516984644021,1097.2266170311773,734,1068,790,1125
15,761.1989100817439,1363.2867847411444,741,1339,782,1390
16,764.2394775036284,895.644412191582,749,880,780,912
17,856.6767874632714,968.3232125367286,834,950,880,988
18,874.6865203761755,1259.1222570532916,861,1245,889,1275
19,953.7023952095808,273.5574850299401,931,250,979,299
20,953.1033672670321,574.9765074393109,933,555,974,596
21,984.8903960933261,747.1177428106348,955,729,1018,768
