label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,78.5158924205379,864.6740016299918,59,847,102,887
2,172.5222623345367,973.1191335740073,152,961,194,986
3,262.37725631768956,770.6317689530686,245,752,282,792
4,494.8690058479532,884.4514619883041,474,872,517,898
5,575.4777448071217,993.7101879327398,553,979,600,1008
6,683.5117667720408,1185.2655426765016,650,1143,717,1233
7,716.6645109135004,937.1867421180275,698,918,737,959
8,815.7304993809328,777.2633099463475,783,754,857,800
9,837.7434377646063,643.3911939034716,820,624,859,665
10,900.3745358090185,619.074801061008,877,594,926,644
11,940.081081081081,686.9317211948791,919,667,963,709
12,955.0689354275742,736.3089005235602,936,718,975,756
13,1008.9783783783784,710.2421621621621,985,682,1029,745
