label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,262.8158871566444,771.1224944320712,245,749,284,796
2,459.46938775510205,299.8812615955473,442,279,480,323
3,579.4686907020873,995.6783681214421,555,982,605,1009
4,642.4527145359019,24.305604203152363,622,6,666,46
5,675.8482758620689,1219.72,650,1200,701,1243
6,678.5602165087956,911.0663058186739,662,896,696,927
7,707.4986821296784,1160.6821296784397,665,1141,749,1181
8,846.8684373069797,642.1426806670785,820,624,879,663
9,875.8902127659575,789.8808510638298,840,771,920,813
10,862.5174193548387,1054.1432258064517,849,1036,878,1072
11,913.3931731984829,619.9886219974716,900,600,927,641
12,941.8243681140635,692.1244329228775,919,670,966,717
13,953.4234449760766,750.9776714513557,934,731,974,771
14,955.2317073170732,986.5396341463414,935,970,976,1002
15,971.248284466625,237.7535870243294,942,217,1001,260
16,1009.3002994011975,710.0634730538923,984,658,1040,773
