label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,28.573229873908826,128.87584869059165,11,112,50,150
2,48.38941890719861,421.30702515177796,22,409,76,436
3,89.71455050973124,20.160333642261353,72,2,112,42
4,156.3639053254438,1155.612426035503,135,1124,181,1188
5,184.67590618336888,936.8869936034115,163,915,210,963
6,257.2723609991942,762.9605157131346,238,743,279,786
7,287.14272388059703,271.42817164179104,271,252,307,295
8,292.4833729216152,683.1401425178148,275,665,310,701
9,299.45269016697586,313.3135435992579,281,295,321,334
10,487.1144736842105,874.3947368421053,470,859,506,891
11,513.9948453608248,935.0373711340206,501,916,528,955
12,566.4269406392694,1246.1826484018266,550,1225,582,1266
13,623.7376943005181,1086.0466321243523,602,1062,644,1111
14,689.2259174311927,1015.618119266055,670,1000,710,1032
15,713.9305794607,1112.7957544463568,689,1089,738,1143
16,759.5103092783505,401.9582474226804,733,378,789,426
17,772.1513019000704,1133.018296973962,746,1115,798,1152
18,775.1033457249071,1198.904089219331,753,1178,798,1227
19,776.6320895522388,204.1410447761194,756,183,800,228
20,839.891129032258,581.5701612903226,823,561,859,604
21,876.5058087578195,841.8882931188562,852,812,901,869
22,888.7396280400573,948.0114449213162,874,932,904,964
23,906.3329369797859,1161.6718192627825,890,1144,926,1179
24,962.964705882353,58.72941176470588,948,43,979,75
25,978.9152838427948,462.3711790393013,951,449,1008,478
26,982.4047619047619,1323.8612479474548,963,1302,1000,1349
27,998.5799373040752,922.3213166144201,976,895,1022,951
28,1032.4668094218416,760.5160599571734,1023,743,1040,780
