label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,194.32572777340675,1251.1974822974037,176,1230,216,1274
2,298.96342857142855,903.0651428571429,282,888,318,921
3,656.734149054505,828.7408231368187,638,810,676,849
4,684.0842644320298,300.0758845437616,659,273,709,329
5,770.0921757770633,905.8574490889604,751,888,789,926
6,774.9957401490948,70.5601703940362,758,54,795,89
7,903.9058524173028,432.71628498727733,892,413,918,453
8,929.929203539823,298.39317319848294,910,286,951,311
9,966.765726681128,111.6941431670282,946,99,990,126
10,982.2021276595744,1370.1023936170213,965,1356,1001,1386
