label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,108.60019646365423,791.9636542239685,91,776,130,813
2,296.4881974248927,908.0654506437768,279,892,316,927
3,710.407671721677,107.1650312221231,687,92,737,126
4,707.4429708222812,258.05437665782495,693,242,724,276
5,834.653389238295,859.7009084556254,809,840,861,880
6,904.125348189415,1005.4298978644382,885,982,923,1029
7,976.9413020277482,112.02454642475988,954,100,1001,125
8,980.3452380952381,859.8214285714286,961,847,1000,873
9,1009.2330754352031,220.752417794971,986,205,1033,238
10,1030.4344086021506,1224.6881720430108,1019,1212,1040,1241
