label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,10.612903225806452,638.5771889400921,0,619,26,662
2,8.552338530066816,966.1714922048998,0,953,21,980
3,21.141814389989573,790.3138686131387,4,774,41,810
4,253.74220183486239,803.608256880734,236,785,274,825
5,298.47222222222223,904.1527777777778,284,890,316,921
6,569.0402611534277,156.26659412404788,551,140,589,175
7,653.6964401294498,828.5482200647249,629,805,679,853
8,772.5964240102171,1228.3716475095785,753,1216,793,1242
9,795.773860705073,79.44196044711951,777,61,818,101
10,918.0610878661088,308.0995815899582,901,287,937,332
11,925.8399196249163,250.25117213663765,905,226,950,275
12,990.4334554334554,1369.5115995115996,975,1352,1008,1389
13,1004.3700862895494,855.8533077660594,983,839,1028,873
