label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,81.88497409326425,1189.4414507772021,65,1169,99,1208
2,233.6033613445378,730.1848739495798,216,711,256,754
3,335.9935275080906,891.7734627831716,319,875,355,910
4,699.3817427385892,1079.4702627939143,683,1064,717,1096
5,706.0093062605753,962.4534686971235,686,944,731,986
6,837.6084788029925,1337.5935162094763,819,1319,860,1359
7,839.0171052631579,1029.55,825,1013,856,1047
8,863.588693957115,512.7884990253411,840,496,888,531
9,905.7540983606557,888.6432474629196,884,871,930,908
10,905.5825641025641,72.23282051282051,886,56,927,89
