label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,297.8728121353559,901.1586931155192,282,886,317,920
2,442.69532908704883,201.40233545647558,427,183,459,221
3,511.3438914027149,596.5375565610859,495,577,531,620
4,528.9651063829788,780.2927659574468,509,763,552,801
5,739.6884377758164,877.1756398940865,715,859,765,896
6,773.0186403508771,314.2796052631579,755,298,794,333
7,787.8881578947369,917.2949561403509,771,897,806,939
8,886.6447793326157,1022.8310010764262,862,992,912,1053
9,976.562757201646,111.67078189300412,953,99,1001,125
10,1022.4896729776248,1081.3399311531841,1003,1062,1040,1102
