label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,112.06999125109361,1243.5503062117236,91,1227,135,1263
2,298.5910878112713,903.3040629095675,283,889,316,920
3,677.9949315762798,854.8758236188545,651,825,707,885
4,680.7145061728395,320.08641975308643,668,304,693,337
5,805.4370561652679,952.874757908328,783,925,828,981
6,902.7973358705995,474.407231208373,881,455,924,497
7,918.8995169082126,307.8743961352657,897,292,940,325
8,930.1364275668074,253.9127988748242,915,238,946,270
9,967.5486542443064,111.64182194616977,945,99,992,126
10,976.4661558109834,311.4086845466156,957,298,997,326
11,1032.8169014084508,364.22937625754525,1024,343,1040,384
