label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,86.50535077288941,14.313912009512485,69,0,106,32
2,632.3809523809524,218.2468671679198,614,204,652,234
3,646.465204957102,815.1048617731172,627,793,667,838
4,676.6410256410256,299.4678277697146,649,276,708,326
5,764.8864516129032,116.7741935483871,749,101,782,134
6,776.1313868613139,902.436496350365,759,890,794,916
7,819.2038263428992,996.5246504782929,797,979,846,1018
8,922.5784313725491,305.76109391124874,881,287,964,325
9,967.2192192192192,113.05305305305305,947,99,991,131
10,1023.7921245421245,859.434065934066,1006,841,1040,880
