label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,104.99705593719332,987.4425907752699,88,970,125,1008
2,209.64084507042253,679.7605633802817,191,663,231,697
3,336.1650312221231,450.3148974130241,318,432,358,472
4,533.9793977812996,1270.215530903328,509,1252,558,1286
5,598.376979936642,676.4329461457233,581,660,619,696
6,627.4541326067211,709.5849227974569,611,690,648,733
7,698.0127064803049,225.37992376111816,674,204,726,248
8,801.9397689768977,409.69884488448844,781,388,827,429
9,937.7239761092151,843.1109215017065,899,820,986,865
10,917.0327653997379,969.4285714285714,903,952,934,989
11,977.840837696335,112.25235602094241,954,101,1003,124
