label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,9.087179487179487,974.0222222222222,0,959,23,993
2,33.56627592425609,791.6447249774571,16,772,52,814
3,255.26178660049627,803.8535980148883,239,789,274,821
4,452.8191094619666,14.503710575139147,434,0,478,36
5,570.4904580152672,156.168893129771,555,137,590,179
6,657.7049562682216,833.5492711370263,631,809,685,860
7,785.3794002607561,83.50586701434159,770,68,803,102
8,838.4422110552764,993.1356783919598,819,981,859,1006
9,916.7591721542803,307.7055503292568,897,290,937,329
10,926.2987668161435,251.0201793721973,903,226,953,277
11,970.0851063829788,111.42446808510638,948,99,994,126
12,975.3556116015133,310.99747793190414,956,297,996,326
13,992.2028795811518,1369.1492146596859,978,1352,1008,1388
