label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,103.75460717749758,988.3976721629485,86,971,124,1009
2,210.78331637843337,678.76500508647,193,662,232,698
3,336.5658238884045,449.69572798605054,318,432,359,471
4,530.3637005649717,1274.2372881355932,508,1254,555,1297
5,598.5460122699386,676.3656441717792,582,661,618,694
6,626.678979771328,711.0721196130168,610,691,647,735
7,699.4252427184466,227.37281553398057,676,205,726,251
8,799.0008382229673,407.1123218776194,780,384,822,427
9,917.7142857142857,969.0434782608696,903,951,935,989
10,938.2521739130435,839.5782608695653,916,825,961,854
11,976.5812917594654,112.35634743875278,954,101,1000,125
