label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,9.473949579831933,974.4823529411765,0,959,24,994
2,30.28230337078652,796.8047752808989,15,783,48,813
3,297.35395683453237,905.0302158273381,283,890,314,922
4,451.73956594323874,16.698664440734557,429,0,478,39
5,567.922905027933,157.81787709497206,555,137,582,180
6,664.8800448430493,842.0039237668161,639,816,692,869
7,916.9363327674024,310.27758913412566,896,292,939,333
8,921.1188016528926,246.47314049586777,901,219,946,275
9,967.2124505928854,112.61067193675889,946,99,992,130
10,975.4306282722513,311.0157068062827,957,297,995,326
11,1031.0990825688073,358.3284403669725,1021,341,1040,376
