label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,229.67027677496992,959.0673886883274,214,944,248,977
2,289.7167868177137,902.1822863027807,275,881,304,925
3,335.08111888111887,1007.1412587412588,321,991,351,1025
4,487.3969571230982,810.4370677731673,473,794,503,828
5,504.05958291956307,1048.188679245283,487,1031,524,1068
6,689.4342105263158,596.377990430622,669,583,711,610
7,712.3169850283945,887.828600929272,683,863,743,915
8,735.6850899742931,1260.2904884318766,723,1242,749,1280
9,767.2990844354018,87.80671414038657,750,70,788,109
10,780.8710526315789,908.41,754,883,808,931
11,860.8714011516315,153.2725527831094,842,137,883,173
12,910.110151187905,482.97624190064795,890,464,931,503
13,967.2363636363636,111.75406698564593,943,99,993,125
14,1025.4530141843973,847.2109929078014,1010,826,1040,870
