label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,138.61491317671093,1110.6006128702759,122,1093,159,1131
2,293.85208711433756,904.8529945553539,278,885,313,929
3,304.35614973262034,1378.4085561497327,282,1362,326,1392
4,312.8975332068311,849.6261859582543,295,832,334,870
5,364.104462474645,891.2565922920893,352,867,378,916
6,491.37646333949476,798.339494762785,468,775,516,823
7,696.2322158626329,603.4865085854457,672,587,719,625
8,712.00548081714,886.3089187842551,684,859,743,914
9,727.2651785714286,695.1964285714286,704,677,750,716
10,732.2117329737019,1254.6614969656102,712,1229,755,1283
11,781.3281385281385,546.2354978354979,762,529,805,569
12,790.1623655913978,127.44193548387096,775,109,808,149
13,818.6134215500945,993.7155009451795,798,972,841,1015
14,873.3588829471182,429.47890671420083,850,407,898,461
15,904.8233995584989,307.61147902869754,883,295,928,321
16,905.4325842696629,97.16573033707866,892,81,921,115
17,963.9411196911196,112.52027027027027,942,99,989,130
