label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,294.9658356417359,899.1920590951062,278,881,316,921
2,432.42756804214224,1100.1852502194909,414,1082,454,1120
3,442.2634508348794,202.73283858998144,426,184,462,224
4,506.7161835748792,598.1690821256038,494,579,521,619
5,525.2954239569314,777.6554508748318,499,760,555,799
6,716.1772939346812,883.298600311042,690,860,744,907
7,788.9966850828729,919.614364640884,772,900,808,941
8,825.5365566037735,220.90919811320754,811,204,844,241
9,859.5733333333334,355.5446153846154,841,340,881,374
10,888.5339285714285,1015.3151785714285,865,985,915,1049
11,975.6876227897839,111.82416502946955,951,99,1001,125
12,1008.5536723163842,1245.9954802259888,988,1231,1030,1262
13,1027.0881742738588,1079.600622406639,1011,1059,1040,1102
14,1026.943566591422,1174.451467268623,1012,1156,1040,1194
