label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,31.020636285468616,973.8942390369733,11,956,55,995
2,52.60735171261487,1374.125313283208,32,1356,76,1392
3,53.46122860020141,697.6878147029205,36,681,74,718
4,198.03872633390705,831.4896729776248,181,811,219,856
5,282.1186440677966,890.969868173258,264,873,303,912
6,680.3391891891891,904.0216216216216,664,889,698,921
7,824.1847826086956,1041.3102006688964,805,1022,846,1063
8,837.4683257918552,66.71493212669684,820,51,858,85
9,876.1766280107047,689.8198037466548,856,673,900,710
10,927.8627069133398,988.5481986368062,912,967,946,1011
11,977.2159916926272,111.88681204569055,954,100,1002,124
12,1031.1471215351812,835.8784648187633,1020,819,1040,851
