label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,67.90192307692308,763.5259615384615,51,745,88,785
2,68.69666329625885,1275.947421638018,55,1255,84,1299
3,205.16915814319432,1238.1841070023604,186,1216,229,1258
4,207.93265993265993,1299.2920875420875,190,1280,229,1321
5,274.4954721862872,1227.6804657179819,262,1210,289,1248
6,309.7378551787351,573.865261228231,293,555,330,596
7,317.8330291970803,999.5766423357665,299,981,339,1021
8,338.4602169981917,64.47920433996383,318,48,363,85
9,383.80473856209153,1239.0825163398692,364,1220,405,1260
10,460.018675721562,1191.808998302207,441,1174,482,1212
11,565.5569620253165,490.86889692585896,546,470,586,514
12,704.1987577639752,759.9822537710736,673,730,732,795
13,719.4617700180614,542.2360024081878,690,521,749,564
14,787.4634448574969,702.9268897149938,769,690,808,716
15,828.487106017192,1153.0143266475645,814,1139,845,1170
16,858.0212314225053,649.4394904458599,832,628,887,675
17,872.915336236091,924.7411707789066,842,903,906,950
18,873.7342995169082,995.9281400966183,849,974,899,1019
19,895.423268698061,838.0781163434903,865,821,930,860
20,1014.0441582336706,730.2695492180313,996,713,1035,752
