label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,17.815296989422293,1079.2742066720912,0,1060,40,1101
2,205.4638752052545,257.5615763546798,186,240,231,280
3,242.06053639846743,1127.4360153256705,217,1105,271,1147
4,259.63942931258106,1224.9805447470817,247,1206,273,1245
5,270.1169837914024,1346.463002114165,250,1324,291,1369
6,313.3308103294746,993.9982190560997,279,959,343,1028
7,390.508843537415,385.521768707483,365,366,418,406
8,393.50587544065803,1308.6298472385429,370,1285,418,1332
9,408.16164154103853,1219.1566164154103,389,1200,429,1239
10,501.3751743375174,1130.255230125523,486,1114,517,1147
11,516.8282907662083,1225.6247544204323,492,1185,543,1259
12,531.9516310461192,1146.830146231721,520,1125,545,1170
13,598.4582132564841,926.7233429394813,578,905,621,950
14,730.9287769784173,790.5482014388489,689,750,777,832
15,711.498670212766,1104.8656914893618,694,1092,730,1119
16,728.1296180338134,545.7251095804634,706,521,750,573
17,807.3136842105263,258.5684210526316,792,241,826,279
18,862.0258019525802,704.1450488145049,833,689,894,720
19,854.8940092165899,568.4562211981566,834,549,873,592
20,900.3644773358002,840.8848288621647,866,822,940,862
21,916.9014514896868,935.6401833460657,881,892,949,984
22,934.5861795075457,1352.294678316124,909,1331,957,1372
23,956.8798370672098,336.29429735234214,941,315,973,359
24,966.8523102310231,393.993399339934,948,374,988,417
25,990.7883026064844,551.9205340114431,968,531,1019,576
26,1009.0044879640963,753.781721746226,981,722,1038,790
27,1020.9164810690423,61.5456570155902,1000,47,1040,77
