label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,270.5582479030755,1067.165890027959,252,1049,290,1088
2,321.98331193838254,1188.3427471116815,306,1172,339,1204
3,478.34825014343085,1236.332759609868,452,1214,507,1260
4,512.2056074766355,284.9966015293118,493,266,534,307
5,529.4869694713328,1053.6254653760238,508,1034,553,1075
6,649.7915567282322,958.179419525066,632,944,669,974
7,736.1880409126672,547.7411487018096,707,528,764,567
8,734.4440298507462,1046.14776119403,712,1029,758,1066
9,752.9426691729324,424.2603383458647,736,405,772,447
10,833.1164797238999,1063.67471958585,814,1045,854,1083
11,889.3082077051927,1242.4321608040202,876,1229,904,1257
12,903.9798206278027,595.6913303437967,882,578,928,617
13,934.7244718309859,846.7130281690141,903,824,970,871
