label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,224.2919508867667,1229.318553888131,203,1204,247,1254
2,226.59234449760766,206.8239234449761,209,190,248,227
3,258.15717092337917,1043.9440078585462,242,1025,277,1063
4,385.17521902377973,1200.5707133917397,367,1187,406,1216
5,449.96649484536084,1134.9536082474226,436,1116,465,1155
6,459.5338028169014,1198.6915492957746,439,1177,480,1222
7,705.9916367980884,1274.6463560334528,690,1256,721,1295
8,734.8146341463415,842.140487804878,718,821,753,865
9,812.4660678642715,1379.5129740518962,791,1364,836,1392
10,967.7708333333334,847.9769736842105,946,833,991,863
