label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,82.42610198789974,872.4451166810717,63,853,105,895
2,187.80625543006082,295.18940052128585,170,276,209,318
3,238.03527815468115,1253.742198100407,222,1238,255,1271
4,259.0128055878929,286.9103608847497,243,271,278,306
5,261.2697247706422,346.943119266055,243,329,283,368
6,280.58087487283825,1073.7914547304172,263,1056,300,1093
7,312.06587783818355,1184.725615606012,275,1148,350,1221
8,478.07880910683014,1223.298307063631,454,1200,504,1251
9,482.0337922403004,1089.4167709637047,463,1077,502,1103
10,578.952380952381,1154.4415584415585,560,1136,600,1175
11,632.9544235924933,659.6541554959786,618,643,649,676
12,713.7620922384702,846.7519685039371,676,826,752,869
13,722.1703853955376,794.4070317782285,691,773,755,815
14,845.4037993180712,867.9571358986849,822,834,865,902
15,845.2045701849837,1111.2056583242654,828,1096,866,1129
16,892.8718682891911,713.9799570508231,872,695,915,737
17,907.2498701298701,838.6322077922077,879,819,940,862
18,959.4008958566629,598.2642777155655,943,583,979,616
19,1026.3527131782946,793.7751937984497,1011,771,1040,819
