label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,18.398190045248867,550.7239819004525,5,535,33,568
2,168.6252676659529,1254.6837972876517,150,1230,189,1280
3,308.1932543299909,1047.75387420237,289,1030,330,1068
4,395.46079613992765,315.11700844390833,378,297,413,333
5,410.54700854700855,1131.6627816627818,389,1113,434,1152
6,426.56189151599443,1200.5535465924895,401,1169,454,1235
7,426.35067712045617,1271.9971489665004,407,1250,448,1296
8,449.10102489019033,1094.502196193265,427,1075,473,1117
9,569.1348875936719,913.3322231473771,550,895,591,935
10,592.5846383296048,602.5697240865026,574,580,613,626
11,688.7405764966741,843.1108647450111,666,832,712,856
