label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,29.110756123535676,97.18956336528221,12,81,50,117
2,47.40582191780822,1284.5051369863013,29,1264,69,1308
3,54.43004115226338,1026.8343621399176,38,1009,73,1047
4,73.25498699045967,1124.4509973980919,53,1107,97,1144
5,108.03794369645043,549.4895960832314,93,533,126,569
6,157.70200573065904,1251.4890162368672,144,1227,172,1277
7,166.40524781341108,1328.7142857142858,149,1305,186,1355
8,265.1593052109181,1249.581141439206,242,1223,294,1276
9,300.5335365853659,350.2865853658537,283,333,322,369
10,324.13858267716535,1045.0346456692914,307,1024,344,1067
11,367.7876447876448,1009.7915057915058,350,993,386,1027
12,446.2430795847751,1199.098615916955,428,1180,468,1220
13,494.05298651252406,1137.6796724470134,465,1112,526,1166
14,497.9439818319455,402.1233913701741,476,384,523,423
15,507.88434642280794,1194.7105970952125,483,1172,537,1218
16,578.7323177366703,165.87377584330795,562,150,599,185
17,601.9521044992744,1376.7851959361394,587,1361,618,1392
18,632.4032697547684,997.1117166212534,607,983,659,1013
19,732.646052631579,540.5993421052632,715,516,754,569
20,737.03022875817,672.5392156862745,717,655,761,692
21,752.088,1106.5913333333333,730,1085,775,1133
22,771.4349845201239,1278.7207430340557,730,1249,817,1310
23,766.9182547642929,832.6695085255767,741,807,798,858
24,776.2529644268775,701.2951251646904,759,688,795,716
25,788.2439961575408,228.9817483189241,771,212,810,249
26,795.3917079207921,615.2264851485148,773,592,817,638
27,796.725540025413,947.0165184243964,781,929,814,966
28,804.1518987341772,898.4965920155794,787,877,822,922
29,846.4309133489461,583.6510538641686,834,564,861,604
30,901.611658456486,1093.5183360700603,858,1050,950,1130
31,904.2473647224174,840.5685172171469,863,820,946,864
32,900.9746682750301,916.8190591073583,885,901,920,936
33,919.4579234972678,938.8502732240437,904,919,936,960
34,945.6809378185525,323.49847094801225,928,306,967,344
35,951.5223623853211,640.6163990825688,932,614,973,671
36,959.1895734597157,749.9458361543669,936,729,983,771
37,963.9776674937965,1258.63523573201,940,1230,986,1284
38,974.0821744627054,1177.6890012642225,960,1159,988,1198
