label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,102.45689655172414,680.8261494252873,86,667,120,696
2,205.41546961325966,1221.0596685082874,194,1199,218,1244
3,262.9147196261682,1225.8703271028037,248,1206,279,1247
4,280.23262032085563,478.66711229946526,265,464,298,496
5,294.1201044386423,380.2219321148825,280,364,310,399
6,307.78364389233957,997.7784679089027,291,980,326,1018
7,316.82402234636874,166.7695530726257,301,153,335,182
8,328.5090771558245,1353.963691376702,308,1334,352,1376
9,490.6333122229259,1197.701076630779,468,1174,516,1220
10,579.180342651037,632.4616771866547,561,609,600,658
11,609.4213435374149,692.3966836734694,575,662,641,722
12,667.0716790027269,960.3143747565251,641,923,693,1003
13,675.604,775.516,658,762,693,790
14,735.3063157894737,790.6238596491228,697,749,779,836
15,790.9602420051858,208.02160760587728,769,192,815,227
16,831.813698630137,1149.141095890411,817,1135,849,1166
17,869.0469483568075,698.7004694835681,833,674,903,719
18,856.4874301675977,1243.8296089385474,844,1228,872,1262
19,895.5412667946257,839.9462571976967,862,822,934,862
20,902.7182266009852,923.815763546798,872,899,932,949
