label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,34.07041251778094,851.645092460882,11,827,58,877
2,40.381278538812786,1102.9646118721462,20,1088,62,1120
3,89.57522123893806,586.5287610619469,72,572,111,605
4,103.95661929693344,1216.8937920718026,82,1198,130,1238
5,163.74676294820716,1232.0600099601593,113,1177,210,1288
6,128.1158038147139,694.9059945504088,115,677,142,714
7,152.85131459655486,18.11423390752493,135,0,175,41
8,268.2298739088264,1257.7691561590689,245,1225,292,1294
9,287.7075542258788,1050.4592370979806,266,1031,308,1072
10,475.8416119962512,1215.3867541393315,448,1166,511,1264
11,527.3240973971452,414.0973971452561,511,393,546,440
12,538.0974754558205,833.2769985974754,519,808,556,862
13,611.2877307274701,1001.8154180238871,589,988,634,1015
14,675.2697044334975,1176.1022167487686,655,1163,696,1191
15,731.7211538461538,665.5913461538462,706,644,762,689
16,740.0457018498367,1223.5288356909684,723,1207,759,1242
17,744.9863945578231,709.2528344671202,724,695,767,725
18,747.0136705399864,570.591934381408,725,551,773,594
19,746.8177641653905,1142.885145482389,731,1130,763,1156
20,763.4241786015165,829.2961246840775,732,800,798,857
21,786.6890894175554,614.1230516817063,767,596,811,637
22,789.2868157286044,738.7748650732459,768,721,814,760
23,804.6466302367942,543.7049180327868,786,526,826,563
24,809.2317541613317,277.8476312419974,793,263,827,293
25,814.285993485342,809.4267100977198,793,786,837,834
26,837.171009771987,1006.586319218241,823,993,852,1022
27,864.7921653971708,298.8422198041349,845,284,887,316
28,885.4336468129571,715.3709508881923,862,702,910,730
29,908.9127170342562,920.3674331299859,876,894,937,950
30,904.6316270566728,836.0859232175503,880,824,931,850
31,904.1907613344739,467.64328485885375,884,450,926,486
32,954.2439393939394,1251.6742424242425,934,1232,978,1276
33,977.6631130063965,813.6567164179105,962,791,994,837
34,994.6367583212735,1214.7033285094067,973,1195,1019,1236
35,1000.803084223013,698.1245551601423,987,678,1015,719
36,1012.4647967945049,1069.1717229536348,988,1048,1036,1093
