label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,113.68169014084508,146.8950704225352,93,125,138,172
2,273.393039049236,1070.1239388794568,255,1051,294,1092
3,315.2493946731235,1190.2578692493946,300,1172,333,1210
4,499.02032749858836,1244.3207227555054,475,1220,525,1270
5,527.6973404255319,1062.5260638297873,501,1037,555,1091
6,634.4233926128591,425.2407660738714,610,403,658,450
7,732.8908507223114,1057.983948635634,720,1043,747,1074
8,744.8471337579617,436.53980891719743,727,417,766,461
9,757.7412199630314,366.70794824399263,736,350,779,386
10,800.2222942320155,665.9915748541802,782,642,822,693
11,812.6425591098748,931.7343532684283,791,912,838,953
12,864.7187096774194,1294.0916129032257,847,1278,883,1311
13,894.7391304347826,588.2481442205726,878,571,914,608
14,905.0373333333333,999.636,885,977,927,1023
15,925.3108291798821,844.7122791119166,894,822,960,868
16,994.1862745098039,687.4894957983194,973,667,1019,711
