label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,34.393691588785046,240.36214953271028,20,222,51,261
2,183.64361191162345,286.8559077809798,168,267,203,310
3,198.26343519494205,181.2223393045311,178,166,220,199
4,258.9920141969831,346.81188997338063,239,330,283,368
5,256.30694275274055,288.90377588306944,241,272,274,308
6,287.78977272727275,1067.3929924242425,267,1052,309,1083
7,319.2485098578634,1176.174232003668,285,1150,354,1203
8,303.7237136465324,1263.4921700223713,289,1243,319,1285
9,466.2191380569759,564.4243973703433,445,545,491,586
10,477.0157780195865,1223.988574537541,454,1197,503,1254
11,479.09580838323353,1087.6610778443114,460,1075,499,1102
12,566.5509727626459,1150.7704280155642,548,1130,587,1174
13,633.2330935251798,656.7453237410072,619,641,649,673
14,713.4510926118627,847.1295525494277,674,824,753,872
15,720.7501683501683,793.6060606060606,690,772,753,815
16,844.1412742382272,1115.1274238227147,826,1097,865,1137
17,852.2236559139785,873.3835125448029,840,841,865,907
18,890.4717105263157,715.1861842105263,869,694,913,740
19,908.3678335870117,838.8949771689498,879,820,943,861
20,959.3142857142857,593.6646616541353,945,579,975,610
21,1026.3326732673268,794.2118811881188,1012,771,1040,819
