label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,156.15132924335379,264.1554192229039,137,248,178,284
2,234.46235294117648,508.6223529411765,218,493,253,527
3,343.3026455026455,1090.7492063492064,326,1075,363,1109
4,620.5675453047776,504.6861614497529,601,486,644,526
5,618.7210953346856,589.8590263691683,601,573,638,608
6,690.0273531777957,890.7481898632341,668,873,713,911
7,775.6478555304741,1274.0338600451466,759,1258,796,1294
8,808.1935215946844,682.2715946843854,788,664,830,700
9,834.831425598335,437.0842872008325,818,421,855,457
10,880.1615384615385,897.3376923076924,861,871,897,924
