label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,38.31656804733728,1232.7731755424063,11,1203,68,1260
2,120.48344370860927,1247.9867549668875,106,1228,137,1270
3,128.1994076999013,703.1905231984206,107,684,149,722
4,141.11094996374183,837.4931109499637,118,819,166,857
5,240.47479881406184,760.7835662854723,217,731,277,800
6,274.6799738219895,1248.9031413612565,249,1228,300,1271
7,295.8456712672522,644.853199498118,277,632,316,659
8,302.09156311314587,1346.399607586658,279,1324,327,1371
9,299.9154275092937,1010.9739776951673,283,992,319,1031
10,376.6718362282878,920.7437965260546,349,902,405,943
11,424.9020576131687,1180.0543209876544,406,1160,446,1201
12,420.067880794702,959.1059602649007,407,945,434,974
13,494.67695826186394,1238.0188679245282,470,1213,521,1263
14,494.2604938271605,534.341975308642,480,517,510,554
15,567.1068052930057,343.7882797731569,549,326,588,364
16,615.8223615464995,1039.2779519331243,596,1024,637,1056
17,675.2213836477987,1051.277358490566,649,1025,701,1076
18,672.945652173913,229.42490118577075,655,212,694,249
19,701.8129032258065,1211.385253456221,690,1186,715,1238
20,711.5044359949303,1272.789607097592,696,1256,728,1291
21,723.2117486338798,895.6031420765028,700,876,748,915
22,748.6309226932668,807.8640897755611,718,762,786,844
23,815.4648910411622,1152.4806295399517,800,1136,832,1170
24,867.484032561052,711.6944270507202,833,696,903,728
25,882.5212628865979,935.9355670103092,863,909,904,961
26,901.8246816846229,841.1327130264447,870,822,939,864
27,932.3868501529053,923.3363914373089,910,903,955,943
28,983.1544850498339,893.6337209302326,962,875,1008,915
29,996.9785100286533,1253.323782234957,984,1237,1011,1271
30,1026.745042492918,676.8498583569406,1014,660,1040,695
