label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,120.97009569377991,1244.9246411483255,106,1225,137,1266
2,271.01417525773195,1240.263530927835,248,1219,295,1264
3,269.84766355140187,783.4869158878505,255,761,286,808
4,293.25525525525524,207.52052052052053,277,188,313,230
5,328.5889281507656,1023.110718492344,312,1005,346,1042
6,354.78548387096777,152.35887096774192,332,136,380,171
7,394.9269406392694,358.5251141552511,379,343,414,377
8,424.7313043478261,1202.4521739130435,406,1184,445,1223
9,495.96499102333934,1077.6499102333933,477,1060,517,1098
10,523.4695210449927,1262.3178519593614,504,1237,543,1288
11,638.9411302982732,1066.7362637362637,619,1046,662,1087
12,695.3559322033898,1042.1677966101695,674,1023,720,1064
13,729.5426800190749,793.775631855031,688,751,778,833
14,725.738050900062,982.2451893234016,703,958,750,1007
15,723.3753993610223,1190.1757188498402,709,1176,739,1204
16,736.372037914692,557.4419431279621,722,537,751,579
17,795.7058165548099,1328.890380313199,779,1313,815,1348
18,823.540276647681,1156.2481692432873,802,1137,847,1178
19,872.4173913043478,709.0579710144928,841,696,905,722
20,906.246533795494,840.8370883882149,868,823,950,862
21,918.9609975623476,931.2447027939246,872,891,974,986
22,953.6843413421707,451.6785418392709,933,432,976,471
23,985.6761517615176,1279.1341463414635,970,1263,1002,1297
24,1028.4146341463415,1309.3377110694184,1015,1295,1040,1323
