label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,74.19063829787234,946.4731914893617,56,925,92,969
2,291.4634146341463,1060.4173441734417,275,1046,309,1076
3,319.33,1243.9371428571428,304,1228,335,1261
4,341.3751465416178,746.8581477139508,326,728,357,766
5,448.594696969697,1360.0075757575758,435,1341,462,1380
6,456.75687568756877,331.74147414741475,441,314,474,352
7,464.6692708333333,1238.853125,444,1211,486,1268
8,533.1007806955288,1143.179559971611,512,1119,555,1169
9,558.3395390070922,1084.9751773049645,541,1063,579,1110
10,577.4303112313938,1008.0771312584574,561,992,594,1026
11,690.4762361977916,849.092654824772,663,821,720,877
12,710.6916403785489,1032.602523659306,690,1011,734,1056
13,714.903901734104,546.4190751445087,691,526,738,568
14,730.7122905027933,1379.409217877095,714,1365,750,1392
15,779.3532608695652,365.13994565217394,762,352,798,381
16,834.06735340729,706.7630744849446,804,691,864,723
17,838.2775540095204,918.7901867447821,807,887,875,945
18,838.5322751322751,1051.562962962963,816,1039,862,1065
19,857.5390070921986,1137.7624113475176,842,1122,874,1155
20,880.3329411764706,363.25176470588235,865,345,899,381
21,903.5900716479017,838.3613101330604,874,820,937,860
22,979.4107142857143,200.15982142857143,960,182,1001,220
23,1013.3354838709678,244.57327188940093,991,227,1038,265
