label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,13.647826086956522,1294.1652173913044,0,1279,29,1310
2,15.7991452991453,1229.8247863247864,1,1214,32,1247
3,45.39461883408072,1190.273542600897,20,1171,71,1210
4,49.43789808917197,500.46815286624206,36,485,63,516
5,148.0712166172107,921.0949554896142,123,905,177,941
6,197.94163424124514,1136.6472114137484,179,1122,218,1152
7,217.81541725601133,988.8734087694484,195,970,242,1011
8,257.1798469387755,1224.751275510204,243,1206,273,1244
9,265.03823953823957,777.577922077922,245,755,288,803
10,348.89931972789117,1276.1632653061224,331,1262,367,1291
11,385.8943396226415,1271.7899371069182,368,1257,405,1287
12,392.9314002828854,359.63932107496464,373,339,418,383
13,431.6607294317218,1199.6632739609838,413,1181,454,1220
14,516.9208534067446,1254.383344803854,494,1234,539,1279
15,553.3506666666667,464.19666666666666,535,439,573,490
16,571.9089735313105,1173.3202065848934,547,1153,601,1193
17,687.7575,1042.31375,670,1025,706,1060
18,731.8598935900684,798.1948315176083,690,754,778,834
19,727.7615658362989,1195.6313167259786,707,1174,751,1220
20,737.171974522293,1136.5652866242037,718,1114,755,1164
21,787.1701877934272,1326.0833333333333,770,1310,806,1344
22,824.0612612612613,1149.0972972972972,803,1134,849,1169
23,857.3198077949813,1035.3497063534437,833,1011,882,1063
24,869.1988873435326,706.7023643949931,839,693,902,721
25,904.6045360824743,842.0074226804123,866,823,944,861
26,906.2218004338395,935.7082429501085,873,893,945,982
