label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,30.277317256970612,853.7867370007535,9,831,54,880
2,93.65498357064622,584.9507119386637,76,570,115,604
3,108.84442782348542,1216.077038145101,87,1197,133,1236
4,128.99349593495936,1261.39837398374,111,1238,151,1288
5,129.27975460122698,695.721472392638,115,677,145,716
6,182.0174239082488,1206.5059550066167,151,1152,220,1258
7,175.61994076999014,1374.8104639684107,157,1357,196,1392
8,224.18263473053892,1337.622754491018,210,1321,238,1354
9,267.7577071290944,1255.0211946050097,244,1222,292,1291
10,293.01253918495297,1054.5783699059562,274,1033,314,1076
11,474.60933726858065,1211.5436007512744,439,1162,514,1266
12,528.3189655172414,409.9594827586207,510,391,549,432
13,543.8942965779468,838.7756653992395,521,819,567,861
14,541.5176933158584,1108.6775884665792,525,1092,559,1126
15,614.1173131504257,1015.5562913907285,587,989,641,1044
16,734.2574850299401,569.1462075848303,700,539,769,599
17,737.9810834049871,660.432502149613,715,644,762,678
18,729.8177641653905,1141.0490045941808,716,1126,745,1157
19,740.2004381161007,1222.6385542168675,723,1206,759,1241
20,745.2621082621083,708.5940170940171,728,696,764,723
21,760.1226765799256,822.2501858736059,730,791,797,852
22,785.2894356005788,744.2257597684516,764,725,809,766
23,808.5777537796977,268.5151187904968,791,252,828,286
24,810.7304747320061,803.385911179173,796,789,827,819
25,836.75,1005.9797687861271,822,991,852,1022
26,867.0875613747954,303.09574468085106,845,286,891,321
27,878.6159420289855,712.0420289855073,861,700,897,725
28,901.8987068965517,916.7686781609195,876,895,926,938
29,903.0042283298097,844.6950317124736,878,823,930,871
30,925.5634328358209,1009.9390547263681,913,990,939,1030
31,977.7120181405895,813.5362811791383,963,792,994,836
32,991.7854137447405,1217.1514726507714,969,1198,1019,1240
33,1001.7452830188679,696.7193396226415,989,677,1017,718
34,1030.6448087431695,495.695810564663,1020,480,1040,513
