label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,17.464870067372473,1298.279114533205,0,1281,39,1319
2,46.1503006012024,486.7875751503006,29,470,67,507
3,148.00512382578992,916.4730999146029,129,898,170,938
4,186.56357078449054,1120.2966636609558,162,1103,212,1138
5,220.23076923076923,987.1862835959222,202,970,241,1008
6,277.9093167701863,1234.4124223602485,266,1214,291,1256
7,320.8561354019746,1026.4809590973202,306,1012,338,1043
8,389.0729571984436,368.6342412451362,371,352,410,389
9,392.5872641509434,1297.1061320754718,371,1285,415,1310
10,420.55536626916523,1210.3228279386713,401,1192,442,1230
11,459.35419847328245,1351.8946564885496,445,1338,475,1367
12,485.35588972431077,391.37426900584796,466,372,508,414
13,489.00414937759336,440.7784232365145,468,424,513,460
14,517.3863636363636,1250.6867897727273,495,1228,538,1274
15,585.5368184373243,1166.0224845418775,563,1142,609,1190
16,697.1560934891486,463.5667779632721,675,447,723,484
17,724.5266000540103,799.3829327572239,682,767,768,835
18,724.8847222222222,542.0305555555556,711,525,740,560
19,740.2911111111111,1134.3055555555557,725,1114,758,1157
20,776.1093176815847,858.3470286133529,756,836,797,881
21,790.3861834654587,1337.9977349943374,773,1322,810,1356
22,826.3097886540601,1147.5684093437153,805,1122,853,1175
23,826.6642710472279,927.6160164271047,810,909,844,949
24,863.9055944055945,706.5804195804196,833,692,897,721
25,901.6111619396157,839.8499542543458,865,823,943,860
26,906.7210316018889,930.0584816563749,874,901,939,958
27,963.7370892018779,1302.5226917057903,950,1288,979,1318
