label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,152.40798442064263,339.9552093476144,133,324,175,358
2,213.82046511627908,313.46232558139536,197,295,235,336
3,268.4860956618465,1066.9076751946607,253,1049,286,1087
4,452.89172932330825,1169.2857142857142,439,1155,470,1184
5,490.5318396226415,1252.0819575471698,465,1231,518,1275
6,531.2699784017278,1076.8023758099353,515,1057,550,1098
7,643.1697699890472,949.7557502738225,628,930,661,972
8,844.5196743554952,1122.439620081411,829,1108,862,1139
9,889.7869269949066,1125.7402376910018,872,1106,910,1146
10,915.90814479638,840.6199095022624,887,818,949,864
