label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,117.09305064782096,839.4475853945819,97,823,136,855
2,140.16906474820144,790.0404676258993,124,765,157,816
3,228.0811623246493,1089.5320641282565,211,1072,248,1109
4,282.5835616438356,732.4018264840182,264,713,303,754
5,307.05971896955504,870.6533957845434,292,851,323,891
6,404.32842582106457,102.7836919592299,389,83,420,124
7,428.5752330226365,1255.0559254327563,410,1243,448,1268
8,444.04940923737917,702.1922663802363,426,687,464,720
9,491.16141235813365,1280.4817150063052,474,1264,508,1299
10,591.3380681818181,399.3598484848485,572,383,614,417
11,662.366935483871,88.17237903225806,638,75,688,103
12,728.1813333333333,888.672,713,873,745,905
13,774.5182101977107,536.5848074921956,757,520,795,555
14,898.01865008881,1047.2895204262877,880,1028,919,1068
