label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,47.22222222222222,765.6725663716815,29,748,69,787
2,149.78006329113924,1255.5205696202531,129,1238,175,1279
3,171.97166666666666,1353.0525,154,1332,193,1376
4,342.5979057591623,30.899476439790575,323,16,365,47
5,342.2225165562914,664.2437086092715,327,648,359,682
6,354.7616883116883,995.7402597402597,331,976,380,1019
7,355.73852459016393,621.4762295081968,334,603,379,642
8,396.2838196286472,934.9933687002653,380,918,413,951
9,420.1336302895323,1356.9710467706013,401,1333,442,1382
10,462.515065913371,408.4952919020716,446,390,483,431
11,489.756884343037,250.84185680566483,468,232,516,274
12,602.7467467467468,552.1911911911911,579,538,627,567
13,666.7633262260127,822.7462686567164,647,807,688,841
14,685.7889317889318,638.4800514800514,670,621,703,657
15,692.0230303030303,85.33333333333333,675,71,711,102
16,725.2434554973822,597.934554973822,710,583,743,615
17,730.3538840937115,89.7324290998767,712,75,750,105
18,803.9585547290117,1356.7768331562168,782,1342,827,1373
19,931.4701492537314,1189.6641791044776,898,1166,964,1218
20,922.1030741410489,1112.1853526220614,903,1094,943,1132
21,1022.2771362586606,756.4195535026944,1001,736,1040,778
