label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.40935192780968,747.2485643970467,29,725,72,772
2,159.1664447403462,174.16111850865514,144,160,177,192
3,184.6938202247191,205.9634831460674,170,191,201,223
4,236.33819507748404,656.5934366453965,221,636,255,681
5,463.1411764705882,292.48823529411766,446,275,484,313
6,514.2425068119891,486.275204359673,496,468,535,508
7,720.3062068965518,894.696551724138,704,880,736,910
8,728.2786624203821,1071.531847133758,713,1058,743,1087
9,797.0244299674267,568.1384364820847,780,547,817,594
10,824.7457098283932,157.83151326053041,805,134,846,183
11,894.9710312862109,734.2572421784473,878,719,914,752
