label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,161.4478672985782,988.0379146919431,146,969,177,1008
2,258.1719197707736,845.9656160458453,245,829,272,864
3,295.133418043202,695.7471410419314,279,681,313,713
4,364.1886120996441,1016.2538552787663,348,998,382,1036
5,376.0325443786982,1049.8431952662722,361,1034,390,1066
6,449.10376633358953,640.6910069177555,431,620,470,665
7,456.9230769230769,811.8817307692308,438,796,480,832
8,470.9709583736689,905.649564375605,454,887,490,927
9,498.67805294619984,765.6345004269855,481,746,520,788
10,541.3271484375,1379.392578125,518,1364,564,1392
11,632.1766342141864,1022.7719054242003,615,1010,651,1038
12,679.8513215859031,840.6850220264317,660,826,700,855
13,694.6776180698151,938.9507186858316,676,916,715,964
14,727.4485294117648,206.2058823529412,705,187,752,228
15,727.9179487179487,612.9961538461539,711,599,747,629
16,737.2251908396946,991.1628498727736,720,974,755,1009
17,774.719696969697,827.1424242424242,762,811,788,844
18,809.0352035203521,1225.2123212321233,787,1213,831,1239
19,818.0212335692619,1362.4135490394337,799,1346,840,1381
20,875.3274492497793,389.7519858781995,855,373,899,408
21,888.7918088737201,789.4211604095564,869,766,910,814
22,970.1120080726539,1306.326942482341,946,1294,996,1321
23,988.8760842627014,1371.5390334572492,970,1357,1009,1387
