label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,55.33422698838248,1356.958891867739,29,1344,82,1371
2,95.98391193903471,1332.156646909399,71,1316,120,1350
3,163.44077834179356,997.5744500846024,145,977,184,1021
4,290.8085399449036,438.05922865013775,275,424,308,455
5,303.18194444444447,845.2055555555555,288,830,318,863
6,376.43716577540107,523.5681818181819,361,506,392,542
7,449.4453125,1112.1234375,435,1098,465,1127
8,529.5406976744187,841.5639534883721,513,829,547,855
9,536.4157667386609,172.9427645788337,519,157,557,193
10,603.1914008321776,1018.6005547850208,585,1006,622,1033
11,648.3309352517986,1336.1916285153695,625,1310,671,1362
12,765.1174152876281,863.377462568952,744,845,789,884
13,809.5996718621822,1086.5726004922067,792,1066,831,1109
14,840.1345496009122,1322.5895096921322,825,1304,857,1343
15,1016.303448275862,866.6896551724138,998,850,1037,886
16,1033.3680555555557,1125.6875,1025,1107,1040,1146
