label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.82731707317073,1358.4468292682927,27,1344,75,1376
2,94.49951690821256,518.6009661835749,75,504,117,536
3,107.0,281.68444444444447,90,261,126,305
4,161.010162601626,995.5436991869918,144,979,181,1015
5,216.27118644067798,974.8957627118644,199,956,237,996
6,290.34621329211745,439.27820710973725,276,426,306,455
7,297.6611398963731,844.1823834196891,278,829,320,862
8,309.33679653679656,750.6770562770563,290,732,330,771
9,369.3414071510957,632.6113033448673,352,618,389,649
10,382.61225944404845,970.9793300071276,359,953,409,991
11,376.62077922077924,524.0077922077922,362,505,391,543
12,464.21251149954,696.1223551057958,443,679,486,714
13,491.72121788772597,990.5937202664129,473,973,513,1009
14,496.8028909329829,141.8515111695138,480,128,516,158
15,502.18990825688076,1152.1385321100918,484,1134,522,1173
16,531.4508076358296,839.4610866372981,515,826,548,854
17,607.99306999307,1103.2162162162163,588,1079,630,1128
18,610.4763406940064,965.4645110410095,591,944,632,990
19,706.1942977824709,830.6198521647307,687,814,727,850
20,727.0753588516747,1044.2284688995214,715,1024,740,1066
21,837.5624332977588,1323.3351120597652,821,1306,857,1344
22,947.279797979798,617.8474747474747,928,601,968,636
23,960.9935170178283,1240.0405186385738,946,1227,977,1254
