label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,93.6126984126984,1340.6126984126984,78,1327,110,1354
2,114.6298633017876,1145.664563617245,98,1129,134,1166
3,143.4195672624647,278.92568203198493,122,262,167,298
4,137.07781456953643,823.1241721854304,123,810,152,838
5,176.0995145631068,1070.875,162,1054,193,1091
6,177.4964539007092,1221.723404255319,163,1206,194,1238
7,334.4625550660793,1238.339207048458,314,1221,358,1259
8,373.40479452054797,1106.11301369863,347,1081,399,1126
9,395.6177549523111,716.9669845928099,373,694,416,741
10,395.45367965367967,953.1030303030303,377,934,416,975
11,460.5849462365591,669.6939068100359,437,642,485,698
12,546.324427480916,218.206106870229,527,205,567,232
13,611.1830131445905,67.8665318503539,592,52,634,87
14,617.5779036827196,1026.5198300283287,601,1013,635,1041
15,674.1950354609929,382.48108747044915,655,366,694,400
16,708.0076726342711,612.8606138107417,693,597,725,631
17,711.8071135430916,1120.7291381668947,696,1104,728,1138
18,804.5428571428571,119.31851851851852,783,104,828,136
19,820.7421052631579,1353.925,802,1342,841,1366
20,906.7435178696567,1337.2319551506657,883,1320,932,1356
21,1020.1456102783726,987.8543897216274,999,975,1040,1003
