label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,186.59545454545454,206.52386363636364,170,189,206,226
2,207.64534231200898,618.9674523007857,189,604,229,634
3,246.18172268907563,280.72584033613447,228,265,266,301
4,286.6,657.0944162436548,270,639,306,677
5,317.2125,361.87884615384615,298,343,339,383
6,333.8634280476627,448.91109074243815,315,432,357,470
7,342.5564245810056,1128.9687150837988,328,1109,357,1151
8,429.0577864838394,396.8834476003918,411,380,452,418
9,581.8369763205828,271.8825136612022,561,256,605,291
10,618.9523404255319,1203.595744680851,599,1185,641,1224
11,666.4958979033728,473.2397447584321,650,454,687,497
12,715.3475546305931,308.50780437044745,697,292,737,329
13,716.8320413436693,891.9509043927649,701,876,733,907
14,747.4918032786885,148.7801350048216,733,129,766,172
15,766.9671772428884,762.7746170678337,749,744,786,783
16,796.8300395256917,560.994466403162,778,540,819,584
17,861.7024221453287,125.87081891580162,846,110,881,145
18,893.3308411214954,743.5654205607476,874,727,915,761
19,909.3952843273231,1053.2260748959777,897,1036,923,1072
20,965.5333333333333,1273.0707482993198,948,1259,983,1289
21,995.2617886178862,930.9512195121952,976,910,1016,953
