label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,60.58758314855876,158.91463414634146,45,142,80,179
2,179.51617440225036,225.50351617440225,166,208,194,244
3,208.28086419753086,619.2427983539095,191,602,228,639
4,327.615221987315,745.5940803382664,311,725,346,765
5,444.23996175908223,400.45411089866155,426,383,465,421
6,622.8204393505254,317.07163323782237,605,300,645,338
7,670.3342175066313,258.59062776304154,650,242,693,278
8,718.8069705093834,891.0991957104558,702,878,736,906
9,725.2345415778252,310.0138592750533,707,295,746,328
10,750.5106157112526,154.1900212314225,734,137,770,174
11,798.5598253275109,555.3065502183406,778,537,822,576
12,803.0230832646331,1084.3577906018136,782,1064,825,1107
13,857.6925795053004,126.54534746760895,844,107,873,148
14,978.5431560592851,1273.2162162162163,953,1260,1006,1289
15,1000.0542168674699,922.8710843373494,979,911,1022,935
