label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,246.7150192554557,1298.5346598202825,225,1278,274,1323
2,283.02073732718895,1163.5483870967741,267,1148,302,1182
3,310.9327411167513,815.1294416243654,297,799,328,834
4,320.30531732418524,1066.6852487135507,300,1049,343,1086
5,328.5316973415133,657.9785276073619,312,640,348,678
6,372.8098214285714,904.7008928571429,351,885,395,925
7,390.8756476683938,1039.6540011514105,367,1014,416,1066
8,384.6880108991826,716.9904632152588,369,700,400,734
9,434.16712328767125,815.7486301369863,410,794,459,838
10,430.4965197215777,735.7389791183294,412,720,450,752
11,447.945179584121,144.87838689350977,427,117,469,178
12,463.192439862543,1263.446735395189,439,1243,489,1284
13,499.6551282051282,614.0794871794872,485,596,515,634
14,662.1284965034965,673.0008741258741,643,655,684,693
15,691.5694656488549,845.9801526717557,660,814,727,880
16,723.741410488246,1045.5660036166366,706,1023,744,1071
17,767.6192145862552,174.55189340813465,743,157,797,195
18,822.0910994764398,1329.1214659685863,806,1311,842,1350
19,961.6346633416459,1371.8254364089776,941,1360,983,1385
20,993.2745098039215,1237.3473389355743,968,1220,1018,1257
21,998.601924759405,174.99475065616798,977,160,1024,193
