label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,81.34893184130213,456.7416073245168,64,439,101,477
2,157.94627105052126,1305.654370489174,141,1282,179,1331
3,191.71121495327102,662.8495327102804,175,643,212,685
4,222.48628884826326,969.6115173674589,207,950,241,992
5,362.8602220770738,725.5682560418028,343,702,385,752
6,491.2570162481536,1092.231905465288,477,1077,507,1109
7,606.202545068929,907.7900318133616,587,890,624,926
8,772.9630901287553,605.9948497854077,754,582,793,631
9,963.1549497847919,1277.6212338593973,947,1264,981,1293
10,992.4326625386997,1355.1594427244581,971,1336,1015,1376
