label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.54207650273224,577.9934426229509,33,562,69,597
2,58.275,1016.668,41,999,79,1038
3,218.11059479553904,1348.2871747211896,199,1331,241,1369
4,229.56793743890518,1239.0312805474096,212,1221,249,1259
5,251.06493506493507,727.41341991342,231,712,272,745
6,306.43213014743264,766.4529740721912,274,747,340,791
7,353.04234972677597,998.1912568306011,330,976,376,1021
8,357.47654041831544,824.3046919163369,335,800,381,850
9,392.89179755671904,10.345549738219896,379,0,409,25
10,455.6541786743516,407.850144092219,444,391,470,426
11,571.3704789833822,713.8533724340176,555,696,592,734
12,622.1104815864022,543.4853635505193,600,527,646,562
13,644.8426349496798,1103.3943275388838,626,1086,665,1123
14,665.7326943556975,823.7784877529286,647,807,687,843
15,691.2759117082534,991.4448176583493,656,968,729,1014
16,687.9851598173516,73.53938356164383,657,51,715,95
17,683.344611528822,646.0275689223058,666,630,703,664
18,725.2446406052964,600.500630517024,710,585,743,618
19,849.0201884253029,1075.7577388963662,826,1055,874,1099
20,849.6609819121447,1161.5157622739018,827,1136,876,1189
21,853.5059445178335,1373.4174372523119,838,1359,871,1390
22,872.4394648829432,909.8173913043478,848,890,898,931
23,922.5808297567954,1351.9141630901288,909,1335,937,1369
24,933.8036135113904,986.5027494108406,911,969,958,1005
25,932.3621683967705,204.5847750865052,915,189,952,222
26,951.0450958286358,1196.9503945885006,938,1175,966,1219
27,982.5144804088586,709.1118682566723,962,681,1006,740
28,983.4610136452242,1321.7105263157894,965,1305,1004,1341
