label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,52.13127413127413,1322.107142857143,33,1306,75,1341
2,117.52951699463327,843.5098389982111,99,825,139,864
3,307.55790784557905,867.4022415940224,294,848,323,888
4,408.43696027633854,103.14766839378238,392,82,430,129
5,452.3233923578751,697.5452003727866,434,681,474,718
6,491.1829533116178,1272.3664495114006,470,1244,515,1302
7,554.6960193003619,1241.431845597105,535,1226,575,1258
8,587.8591549295775,402.056338028169,568,385,611,420
9,684.5958506224066,97.64066390041494,661,82,710,116
10,725.5844444444444,890.2822222222222,710,873,744,907
11,773.7255813953489,536.1325581395349,758,520,793,555
12,843.6241610738255,1069.8026845637585,826,1056,862,1084
