label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,34.12763466042155,214.57025761124123,18,199,53,233
2,51.172366621067034,1367.3050615595075,37,1352,66,1386
3,74.12302483069978,834.1625282167043,57,819,95,853
4,264.7,611.1242718446601,247,593,285,631
5,281.47613065326635,372.41582914572865,265,355,298,390
6,594.1182364729459,256.3787575150301,577,238,615,278
7,666.6426701570681,1056.5602094240837,647,1033,693,1082
8,754.6944444444445,564.5846560846561,740,549,772,583
9,871.2781155015198,1383.5896656534953,851,1373,897,1392
10,995.4125286478228,941.1772345301757,974,922,1018,962
11,1027.7460595446585,1197.6865148861646,1013,1185,1040,1214
