label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,22.26137239784117,1340.5312259059367,0,1325,50,1358
2,92.6726618705036,517.5071942446043,76,503,113,535
3,106.15124378109452,283.2656716417911,89,265,127,304
4,161.9363184079602,996.1402985074627,144,979,182,1016
5,208.0130571814498,965.5209365150833,186,924,236,999
6,297.9054470709147,846.726618705036,279,832,320,865
7,309.84914611005695,749.8823529411765,292,732,329,770
8,365.8179979777553,629.4064711830132,348,614,388,648
9,376.4798962386511,525.6070038910506,361,507,392,544
10,381.338550247117,971.9744645799011,361,955,404,991
11,461.27442371020857,693.675082327113,443,678,482,712
12,498.0718954248366,997.0573710965867,476,976,520,1020
13,534.8918635170604,846.1165354330709,502,823,566,870
14,605.8220140515223,1109.9976580796254,588,1089,625,1134
15,610.881446751507,967.5458807769592,589,945,634,990
16,706.8489361702127,830.8159574468085,688,814,727,850
17,727.0339673913044,1047.3233695652175,715,1029,740,1067
18,836.7342945417096,1323.8568486096808,820,1306,857,1345
19,941.4725609756098,615.5602134146342,920,596,966,637
20,962.0408759124088,1240.6058394160584,946,1227,979,1256
