label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,17.576144834930776,1160.4430244941427,0,1145,40,1176
2,75.88095238095238,596.3035714285714,57,580,99,616
3,99.08248299319727,1304.9880952380952,79,1288,122,1324
4,98.86876355748373,555.6138828633406,85,535,114,579
5,139.9918200408998,1110.7188139059306,122,1095,161,1130
6,235.99485066941298,600.8115345005149,220,582,256,623
7,384.4714285714286,1086.9727272727273,367,1073,403,1102
8,720.2101740294511,886.9477911646586,704,873,737,902
9,748.4531946508172,1325.4725111441307,734,1310,764,1342
10,864.8229665071771,970.5629984051037,846,950,885,994
11,929.4460245636716,1136.3813833225597,910,1112,951,1163
12,988.4105173876167,1044.8184902459711,969,1027,1010,1065
