label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,10.366237482117311,1187.4678111587982,0,1171,26,1207
2,82.23746161719549,824.3172978505629,63,809,103,842
3,152.49159192825113,791.9198430493274,132,764,174,820
4,377.1002766251729,824.3526970954357,352,807,406,844
5,395.658273381295,655.1474820143885,379,640,415,672
6,460.64622641509436,1378.6006289308177,448,1363,476,1392
7,638.6838323353294,82.70299401197605,621,68,658,99
8,727.94125,888.66375,712,873,745,905
9,803.5956363636363,789.7418181818182,782,769,827,814
10,879.8489373923032,820.952326249282,855,797,907,846
11,990.6697247706422,459.30550458715595,972,442,1014,481
