label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,12.88888888888889,551.2349206349206,0,532,30,574
2,22.266389177939647,754.4422476586889,6,737,42,775
3,131.90380549682877,670.8181818181819,114,656,153,689
4,134.24779627815866,1333.3555337904015,116,1317,156,1353
5,322.9246575342466,883.8849315068493,304,872,342,897
6,444.03212172442943,1008.4961961115807,424,991,467,1029
7,495.7363542739444,1253.5756951596293,478,1236,517,1274
8,518.3371080139373,979.829268292683,500,961,540,1002
9,724.4444444444445,731.0723270440252,705,714,744,749
10,725.9637952559301,891.8501872659176,710,876,743,908
11,732.7321063394683,993.7286980231765,713,972,755,1018
12,918.388844621514,338.7808764940239,901,318,938,362
13,1030.8308921438083,1352.4487350199734,1020,1328,1040,1375
